# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1664954718.45312 -86.246611 -24.596148 0.845742 -0.013068 -0.001844 0.776532 0.629940 0.0000017265 0.0000003279 -0.0000069305 0.0000014965 -0.0000081370 0.0004158920 0.2804675676 -0.8497390135 -0.0004801283 3.0498867554 0.0008849910 0.0057721305
1664954718.55312 -86.253607 -24.530103 0.849831 -0.012003 -0.002639 0.764802 0.644148 0.0000015979 0.0000001842 -0.0000058977 0.0000013567 -0.0000083082 0.0004158726 0.2791239450 -0.8474655549 -0.0004873394 3.0506057207 0.0008806451 0.0057680746
1664954718.65312 -86.254798 -24.455944 0.848808 -0.008705 -0.000874 0.750578 0.660724 0.0000016350 0.0000000910 -0.0000047774 0.0000013739 -0.0000054049 0.0004161494 0.2776263497 -0.8447634886 -0.0004930672 3.0502703981 0.0008810468 0.0057684551
1664954718.75312 -86.255053 -24.377885 0.847865 -0.005271 0.001810 0.736755 0.676137 0.0000017462 -0.0000000123 -0.0000039967 0.0000013966 -0.0000018622 0.0004163598 0.2760780030 -0.8420073001 -0.0004978444 3.0502158499 0.0008816144 0.0057684609
1664954718.85312 -86.271461 -24.300170 0.841160 -0.008526 -0.001408 0.722191 0.691640 0.0000018802 0.0000000151 -0.0000047501 0.0000013104 -0.0000058361 0.0004163510 0.2745158568 -0.8393816261 -0.0005038439 3.0511415501 0.0008793495 0.0057658122
1664954718.95312 -86.274132 -24.216429 0.838894 -0.008973 0.001174 0.711090 0.703043 0.0000019394 -0.0000000464 -0.0000058853 0.0000012106 -0.0000047356 0.0004163334 0.2728298712 -0.8364011268 -0.0005079182 3.0511569568 0.0008779489 0.0057645580
1664954719.05312 -86.272497 -24.131734 0.839205 -0.008745 0.002239 0.700678 0.713421 0.0000020673 -0.0000000516 -0.0000063285 0.0000012075 -0.0000040853 0.0004164262 0.2712141555 -0.8335354041 -0.0005076476 3.0514462308 0.0008801646 0.0057651938
1664954719.15312 -86.273483 -24.047887 0.839547 -0.010096 0.001382 0.694357 0.719558 0.0000022563 -0.0000000361 -0.0000064702 0.0000012594 -0.0000054742 0.0004164772 0.2696143611 -0.8306570603 -0.0005077654 3.0514957437 0.0008820560 0.0057653130
1664954719.25312 -86.267094 -23.964249 0.837892 -0.009704 0.001592 0.691234 0.722564 0.0000023777 -0.0000000352 -0.0000062801 0.0000012619 -0.0000051318 0.0004165411 0.2679887554 -0.8276411478 -0.0005086127 3.0508890396 0.0008831930 0.0057648365
1664954719.35312 -86.267147 -23.880564 0.837832 -0.010187 0.001879 0.688878 0.724804 0.0000017314 0.0000001861 -0.0000062918 0.0000010579 -0.0000041562 0.0004164167 0.2662761102 -0.8244883228 -0.0005092686 3.0502020572 0.0008826844 0.0057587813
1664954719.45312 -86.265772 -23.789601 0.834763 -0.011530 0.001814 0.687102 0.726467 0.0000017762 0.0000002516 -0.0000075022 0.0000011012 -0.0000058247 0.0004163603 0.2645438890 -0.8213789456 -0.0005058380 3.0505612106 0.0008857114 0.0057579539
1664954719.55312 -86.261486 -23.693589 0.833415 -0.012708 0.003213 0.685183 0.728253 0.0000018376 0.0000002848 -0.0000090100 0.0000011016 -0.0000057463 0.0004163269 0.2626957223 -0.8179505215 -0.0005030574 3.0502437844 0.0008885543 0.0057577470
1664954719.65312 -86.254085 -23.599051 0.831390 -0.011788 0.003446 0.685160 0.728289 0.0000018180 0.0000002767 -0.0000085872 0.0000010849 -0.0000051197 0.0004163745 0.2608893251 -0.8145655626 -0.0005006234 3.0497535747 0.0008907363 0.0057574866
1664954719.75312 -86.250576 -23.502425 0.827905 -0.012070 0.003510 0.684077 0.729301 0.0000018114 0.0000002855 -0.0000088152 0.0000010705 -0.0000052313 0.0004163571 0.2590775206 -0.8111734221 -0.0004977641 3.0493547910 0.0008930062 0.0057571046
1664954719.85312 -86.246436 -23.411022 0.827446 -0.011923 0.002312 0.683176 0.730153 0.0000017439 0.0000002718 -0.0000080365 0.0000010639 -0.0000058456 0.0004163729 0.2572902028 -0.8078339158 -0.0004941006 3.0491135774 0.0008954403 0.0057580372
1664954719.95312 -86.240850 -23.314129 0.824793 -0.010754 0.001561 0.683851 0.729541 0.0000015868 0.0000001708 -0.0000067942 0.0000010201 -0.0000055091 0.0004164344 0.2555199928 -0.8044960814 -0.0004899305 3.0486903956 0.0008975079 0.0057578692
1664954720.05311 -86.233677 -23.204038 0.828307 -0.012001 0.002158 0.682282 0.730988 0.0000014253 0.0000001658 -0.0000078430 0.0000009420 -0.0000062392 0.0004162731 0.2534747431 -0.8006368651 -0.0004875341 3.0483173311 0.0008976125 0.0057546921
1664954720.15311 -86.224987 -23.092553 0.826036 -0.012113 0.002118 0.681880 0.731361 0.0000014552 0.0000001692 -0.0000080750 0.0000009341 -0.0000060786 0.0004162837 0.2513163635 -0.7965097785 -0.0004861732 3.0476354406 0.0008990359 0.0057560885
1664954720.25311 -86.216599 -22.977476 0.822284 -0.013122 0.003520 0.682090 0.731142 0.0000015199 0.0000001794 -0.0000094463 0.0000009297 -0.0000058872 0.0004162488 0.2491841569 -0.7924014204 -0.0004852368 3.0469219579 0.0009001412 0.0057582037
1664954720.35311 -86.208192 -22.866534 0.819800 -0.012790 0.004154 0.681765 0.731447 0.0000015393 0.0000001619 -0.0000096638 0.0000009160 -0.0000054520 0.0004162653 0.2471394735 -0.7884579348 -0.0004840610 3.0462967964 0.0009003585 0.0057596155
1664954720.45311 -86.199803 -22.759307 0.818564 -0.013182 0.003759 0.681636 0.731563 0.0000015371 0.0000001641 -0.0000096202 0.0000009221 -0.0000058761 0.0004162620 0.2451839216 -0.7846901365 -0.0004804540 3.0458734663 0.0009016390 0.0057612250
1664954720.55299 -86.195598 -22.656556 0.815757 -0.013522 0.003283 0.681454 0.731729 0.0000015359 0.0000001679 -0.0000095488 0.0000009326 -0.0000062666 0.0004162661 0.2432619414 -0.7809408162 -0.0004754797 3.0452956379 0.0009029985 0.0057634632
1664954720.65288 -86.187577 -22.555513 0.813715 -0.012088 0.003184 0.681080 0.732103 0.0000015215 0.0000001466 -0.0000086804 0.0000009131 -0.0000054390 0.0004163416 0.2414161436 -0.7773327786 -0.0004697773 3.0447815793 0.0009049630 0.0057664820
1664954720.75279 -86.181498 -22.448394 0.811681 -0.012824 0.002857 0.680308 0.732809 0.0000015305 0.0000001692 -0.0000089196 0.0000009310 -0.0000060913 0.0004163336 0.2394673156 -0.7735170767 -0.0004639037 3.0443615015 0.0009070655 0.0057698803
1664954720.85272 -86.179726 -22.335547 0.808799 -0.013312 0.001644 0.680711 0.732430 0.0000014204 0.0000001681 -0.0000084152 0.0000009297 -0.0000069633 0.0004162911 0.2374676964 -0.7696083098 -0.0004572647 3.0439960514 0.0009070250 0.0057688222
1664954720.95267 -86.172669 -22.220035 0.807169 -0.013625 0.002131 0.680615 0.732511 0.0000014547 0.0000001870 -0.0000088902 0.0000009156 -0.0000070196 0.0004162579 0.2353423001 -0.7654109961 -0.0004522600 3.0436135900 0.0009094551 0.0057719756
1664954721.05264 -86.166295 -22.107602 0.807928 -0.013246 0.001786 0.680519 0.732609 0.0000014523 0.0000001839 -0.0000084396 0.0000009111 -0.0000069831 0.0004162836 0.2333525346 -0.7614557033 -0.0004477933 3.0432008195 0.0009117697 0.0057754365
1664954721.15262 -86.161059 -22.002515 0.807220 -0.013096 0.001294 0.680515 0.732616 0.0000014550 0.0000001967 -0.0000080790 0.0000009145 -0.0000071793 0.0004162973 0.2314668680 -0.7576836445 -0.0004438140 3.0427468166 0.0009138058 0.0057785952
1664954721.25260 -86.156123 -21.897602 0.806931 -0.012669 0.000768 0.680882 0.732283 0.0000013851 0.0000001780 -0.0000074782 0.0000008893 -0.0000072183 0.0004163023 0.2296967017 -0.7541508392 -0.0004393006 3.0424030846 0.0009144061 0.0057805756
1664954721.35259 -86.144649 -21.798945 0.804253 -0.009781 0.000606 0.680867 0.732342 0.0000013139 0.0000001172 -0.0000057548 0.0000008213 -0.0000055080 0.0004164012 0.2278877462 -0.7504709661 -0.0004345160 3.0417121523 0.0009154163 0.0057834160
1664954721.45258 -86.139090 -21.697628 0.802406 -0.008990 0.000238 0.680275 0.732901 0.0000013241 0.0000001086 -0.0000050782 0.0000008098 -0.0000051890 0.0004164417 0.2260750767 -0.7467781108 -0.0004301813 3.0411157572 0.0009160963 0.0057865580
1664954721.55257 -86.134179 -21.587017 0.800421 -0.010062 0.000136 0.679335 0.733759 0.0000013361 0.0000001223 -0.0000056052 0.0000008231 -0.0000058727 0.0004164210 0.2241735696 -0.7429209101 -0.0004251307 3.0408393262 0.0009170256 0.0057897284
1664954721.65257 -86.131304 -21.466449 0.801139 -0.013000 0.001928 0.680220 0.732890 0.0000014384 0.0000002154 -0.0000085056 0.0000008564 -0.0000067210 0.0004162978 0.2221201116 -0.7387258746 -0.0004206611 3.0404735715 0.0009185884 0.0057923518
1664954721.75258 -86.123606 -21.354050 0.799908 -0.012289 0.001750 0.680109 0.733006 0.0000014320 0.0000002112 -0.0000078095 0.0000008529 -0.0000064424 0.0004163449 0.2201558427 -0.7346841151 -0.0004164904 3.0400757308 0.0009202803 0.0057963725
1664954721.85261 -86.115309 -21.241152 0.799281 -0.011839 0.002422 0.680299 0.732835 0.0000014550 0.0000002117 -0.0000079990 0.0000008383 -0.0000057093 0.0004163773 0.2182336704 -0.7306780579 -0.0004130312 3.0394671744 0.0009220625 0.0058007735
1664954721.95263 -86.110307 -21.132696 0.800934 -0.011137 0.002288 0.681832 0.731421 0.0000014501 0.0000002031 -0.0000074565 0.0000008294 -0.0000053980 0.0004164104 0.2163933515 -0.7268442560 -0.0004099601 3.0390488561 0.0009235076 0.0058046412
1664954722.05267 -86.100486 -21.026197 0.799436 -0.011186 0.005827 0.682517 0.730760 0.0000015470 0.0000001869 -0.0000096650 0.0000007887 -0.0000033920 0.0004163746 0.2145899734 -0.7230345955 -0.0004068220 3.0383355299 0.0009244049 0.0058088180
1664954722.15270 -86.098235 -20.925193 0.798067 -0.010944 0.004652 0.685623 0.727859 0.0000015373 0.0000001960 -0.0000088374 0.0000008010 -0.0000039015 0.0004163928 0.2128945461 -0.7195033015 -0.0004034351 3.0381889456 0.0009252805 0.0058128452
1664954722.25274 -86.098783 -20.814901 0.798131 -0.010611 0.002772 0.688658 0.725003 0.0000015784 0.0000002480 -0.0000074933 0.0000008458 -0.0000048293 0.0004164249 0.2110672288 -0.7156848352 -0.0003996621 3.0381766685 0.0009266852 0.0058170749
1664954722.35278 -86.094466 -20.687568 0.794959 -0.012126 0.003287 0.692620 0.721193 0.0000016346 0.0000002753 -0.0000088792 0.0000008451 -0.0000052735 0.0004163033 0.2090140266 -0.7113469172 -0.0003955588 3.0379648341 0.0009285596 0.0058207681
1664954722.45282 -86.086267 -20.563520 0.792297 -0.011967 0.005631 0.695380 0.718521 0.0000014819 0.0000001608 -0.0000100877 0.0000007553 -0.0000040189 0.0004162265 0.2068966947 -0.7068140265 -0.0003920477 3.0373894539 0.0009294137 0.0058244504
1664954722.55283 -86.088497 -20.453141 0.795469 -0.012875 0.003874 0.698403 0.715579 0.0000014666 0.0000001820 -0.0000096616 0.0000007755 -0.0000053728 0.0004161953 0.2049755726 -0.7027491192 -0.0003886553 3.0374186398 0.0009311642 0.0058289833
1664954722.65283 -86.086012 -20.346628 0.790730 -0.010832 0.002877 0.699814 0.714237 0.0000013912 0.0000001425 -0.0000077719 0.0000007636 -0.0000047826 0.0004162932 0.2032584463 -0.6990597576 -0.0003851835 3.0371892831 0.0009329602 0.0058342277
1664954722.75283 -86.083159 -20.238982 0.791507 -0.008366 0.002325 0.702073 0.712052 0.0000013542 0.0000001098 -0.0000061033 0.0000007404 -0.0000035411 0.0004163747 0.2015063596 -0.6952694500 -0.0003815598 3.0369586231 0.0009345746 0.0058390869
1664954722.85283 -86.086558 -20.131127 0.786708 -0.010688 0.002236 0.702975 0.711131 0.0000013392 0.0000001523 -0.0000074492 0.0000007646 -0.0000049823 0.0004162685 0.1996851180 -0.6913638826 -0.0003778523 3.0371479411 0.0009343503 0.0058425571
1664954722.95283 -86.085330 -20.014996 0.784925 -0.009954 0.002752 0.704334 0.709794 0.0000013142 0.0000001296 -0.0000073113 0.0000007401 -0.0000042143 0.0004162701 0.1979190526 -0.6875109965 -0.0003737690 3.0370155586 0.0009360080 0.0058470937
1664954723.05283 -86.084676 -19.897390 0.783979 -0.009076 0.003839 0.705870 0.708273 0.0000013232 0.0000001141 -0.0000074084 0.0000007201 -0.0000030522 0.0004162806 0.1960036965 -0.6832957909 -0.0003701641 3.0368810329 0.0009374420 0.0058519869
1664954723.15283 -86.088304 -19.771226 0.783450 -0.012138 0.005174 0.706855 0.707235 0.0000014413 0.0000001635 -0.0000100538 0.0000007391 -0.0000040419 0.0004161515 0.1939935128 -0.6788924181 -0.0003666891 3.0371898044 0.0009393390 0.0058571469
1664954723.25283 -86.086124 -19.649430 0.778306 -0.010473 0.004346 0.708165 0.705955 0.0000013670 0.0000001388 -0.0000086140 0.0000007252 -0.0000035269 0.0004162068 0.1921219387 -0.6747553877 -0.0003633006 3.0372167986 0.0009417202 0.0058612611
1664954723.35283 -86.087178 -19.532443 0.776172 -0.010380 0.005667 0.708809 0.705301 0.0000013848 0.0000001208 -0.0000092491 0.0000007046 -0.0000027039 0.0004161785 0.1902185144 -0.6704745333 -0.0003598727 3.0369250994 0.0009434371 0.0058660033
1664954723.45283 -86.093574 -19.423794 0.774664 -0.009033 0.002430 0.710004 0.704135 0.0000012838 0.0000001217 -0.0000065769 0.0000007184 -0.0000037770 0.0004162536 0.1885291583 -0.6667311488 -0.0003563761 3.0373849869 0.0009453001 0.0058704988
1664954723.55283 -86.099344 -19.314197 0.774470 -0.007921 0.000159 0.711304 0.702839 0.0000012269 0.0000001103 -0.0000046064 0.0000007292 -0.0000044780 0.0004162804 0.1868445497 -0.6629654649 -0.0003530148 3.0377707758 0.0009470055 0.0058749184
1664954723.65283 -86.099743 -19.195472 0.770626 -0.006534 0.001400 0.711962 0.702186 0.0000012196 0.0000000937 -0.0000045821 0.0000006966 -0.0000029562 0.0004162980 0.1850494708 -0.6588833758 -0.0003493325 3.0378062733 0.0009486201 0.0058795373
1664954723.75283 -86.104921 -19.077236 0.769505 -0.008243 0.002202 0.712605 0.701514 0.0000012567 0.0000001097 -0.0000060245 0.0000007007 -0.0000035984 0.0004162414 0.1831993532 -0.6546762499 -0.0003460938 3.0381506925 0.0009504799 0.0058847422
1664954723.85283 -86.111337 -18.964396 0.766987 -0.008756 0.002568 0.713983 0.700104 0.0000012707 0.0000001119 -0.0000065306 0.0000006983 -0.0000035705 0.0004162159 0.1814601523 -0.6507040285 -0.0003427793 3.0385274040 0.0009524398 0.0058899927
1664954723.95283 -86.117387 -18.855347 0.764979 -0.009169 0.000995 0.713911 0.700176 0.0000012565 0.0000001236 -0.0000058802 0.0000007223 -0.0000047519 0.0004162111 0.1798157702 -0.6469457280 -0.0003395558 3.0390533716 0.0009541563 0.0058951008
1664954724.05283 -86.124424 -18.753074 0.762039 -0.009844 0.000908 0.716132 0.697895 0.0000012514 0.0000001266 -0.0000062200 0.0000007248 -0.0000050391 0.0004161803 0.1781480047 -0.6430971904 -0.0003361798 3.0394170249 0.0009547032 0.0059002540
1664954724.15283 -86.128343 -18.637278 0.757384 -0.012052 0.005343 0.716288 0.697680 0.0000013524 0.0000001248 -0.0000100543 0.0000006906 -0.0000038837 0.0004160382 0.1764939249 -0.6392532535 -0.0003312924 3.0395717557 0.0009568500 0.0059048016
1664954724.25283 -86.135282 -18.528471 0.756280 -0.009326 0.002775 0.716955 0.697052 0.0000012292 0.0000000855 -0.0000068701 0.0000006889 -0.0000036742 0.0004161696 0.1749230266 -0.6355867931 -0.0003272284 3.0399679600 0.0009584422 0.0059103394
1664954724.35283 -86.145275 -18.414740 0.755149 -0.011049 0.002030 0.718008 0.695944 0.0000012521 0.0000001148 -0.0000076273 0.0000007263 -0.0000051651 0.0004161113 0.1732440255 -0.6316689413 -0.0003237910 3.0407676782 0.0009601016 0.0059164762
1664954724.45283 -86.156979 -18.306453 0.750025 -0.013363 0.000203 0.718464 0.695435 0.0000012544 0.0000001636 -0.0000079469 0.0000008011 -0.0000075734 0.0004160227 0.1716356581 -0.6279071416 -0.0003207508 3.0416751469 0.0009616967 0.0059219344
1664954724.55283 -86.166947 -18.201392 0.747358 -0.014281 -0.002075 0.719402 0.694444 0.0000012305 0.0000001768 -0.0000072406 0.0000008819 -0.0000094405 0.0004159731 0.1701076906 -0.6242915596 -0.0003177378 3.0423684592 0.0009637512 0.0059276346
1664954724.65283 -86.170213 -18.091646 0.745089 -0.013682 -0.001645 0.719780 0.694066 0.0000012223 0.0000001586 -0.0000070519 0.0000008661 -0.0000088853 0.0004160106 0.1685815773 -0.6206133788 -0.0003145749 3.0426567750 0.0009656632 0.0059340082
1664954724.75283 -86.170192 -17.982781 0.739553 -0.012369 0.000993 0.720978 0.692847 0.0000012493 0.0000001273 -0.0000077909 0.0000007902 -0.0000065291 0.0004160844 0.1669936941 -0.6167229209 -0.0003112433 3.0426056927 0.0009676098 0.0059407228
1664954724.85283 -86.173564 -17.869537 0.741444 -0.013951 0.003725 0.721084 0.692697 0.0000013551 0.0000001449 -0.0000102788 0.0000007731 -0.0000057249 0.0004160138 0.1654275522 -0.6128859927 -0.0003077036 3.0427884481 0.0009694662 0.0059467312
1664954724.95283 -86.178788 -17.776637 0.733212 -0.014858 0.002074 0.721690 0.692054 0.0000013353 0.0000001850 -0.0000100664 0.0000008030 -0.0000074092 0.0004159579 0.1639301525 -0.6092543960 -0.0003059627 3.0434860440 0.0009699263 0.0059471090
1664954725.05283 -86.190662 -17.669685 0.731788 -0.017657 0.002378 0.722408 0.691237 0.0000014199 0.0000002463 -0.0000117282 0.0000008597 -0.0000086822 0.0004158251 0.1625543843 -0.6058669570 -0.0003018294 3.0437690596 0.0009720660 0.0059525751
1664954725.15283 -86.197325 -17.564862 0.729665 -0.017659 0.002551 0.722990 0.690628 0.0000014262 0.0000002443 -0.0000118291 0.0000008612 -0.0000085853 0.0004158286 0.1610614268 -0.6021973400 -0.0002973389 3.0443104603 0.0009738542 0.0059581392
1664954725.25283 -86.205966 -17.455783 0.725852 -0.019367 0.003736 0.723599 0.689939 0.0000015258 0.0000002848 -0.0000135546 0.0000008762 -0.0000088299 0.0004157108 0.1595491658 -0.5984382613 -0.0002937164 3.0448927339 0.0009754805 0.0059634441
1664954725.35283 -86.210128 -17.349099 0.723981 -0.017954 0.003351 0.724503 0.689030 0.0000014483 0.0000002489 -0.0000123751 0.0000008602 -0.0000083690 0.0004158023 0.1581150898 -0.5948396946 -0.0002904523 3.0453250406 0.0009773929 0.0059684297
1664954725.45283 -86.215282 -17.240210 0.722761 -0.017470 0.004104 0.724462 0.689081 0.0000014443 0.0000002247 -0.0000126309 0.0000008257 -0.0000075079 0.0004158213 0.1566356595 -0.5910792616 -0.0002879253 3.0455627429 0.0009791158 0.0059727820
1664954725.55283 -86.223826 -17.131258 0.721659 -0.018528 0.004184 0.724962 0.688527 0.0000014879 0.0000002617 -0.0000133389 0.0000008460 -0.0000080803 0.0004157492 0.1551565238 -0.5873309546 -0.0002849885 3.0461821584 0.0009806005 0.0059776160
1664954725.65283 -86.234553 -17.032111 0.719368 -0.017852 0.001380 0.723250 0.690354 0.0000013615 0.0000002554 -0.0000112835 0.0000008933 -0.0000094064 0.0004158009 0.1537821200 -0.5838403965 -0.0002829905 3.0468573482 0.0009816758 0.0059824177
1664954725.75283 -86.240446 -16.928315 0.718276 -0.019503 0.003794 0.718934 0.694795 0.0000014956 0.0000002888 -0.0000136770 0.0000008642 -0.0000089076 0.0004156878 0.1523689215 -0.5801943686 -0.0002808333 3.0472369967 0.0009827437 0.0059864990
1664954725.85283 -86.244982 -16.835601 0.716531 -0.018992 0.003439 0.707344 0.706606 0.0000014595 0.0000002706 -0.0000129633 0.0000008780 -0.0000090274 0.0004158044 0.1511645010 -0.5770928750 -0.0002780718 3.0478201682 0.0009857320 0.0059902486
1664954725.95283 -86.244749 -16.744935 0.714775 -0.019237 0.003053 0.693441 0.720250 0.0000014814 0.0000002750 -0.0000127506 0.0000009207 -0.0000096696 0.0004158900 0.1499847206 -0.5739843994 -0.0002755652 3.0477995352 0.0009868532 0.0059957553
1664954726.05283 -86.246847 -16.659514 0.710697 -0.020379 0.002166 0.674097 0.738358 0.0000014661 0.0000003154 -0.0000125413 0.0000009978 -0.0000112274 0.0004159351 0.1488160056 -0.5709079788 -0.0002727114 3.0478088228 0.0009881138 0.0059995094
1664954726.15283 -86.241987 -16.573013 0.707087 -0.021591 0.000600 0.654902 0.755405 0.0000014633 0.0000003517 -0.0000119407 0.0000011254 -0.0000132461 0.0004159754 0.1476992786 -0.5679488334 -0.0002695569 3.0476520637 0.0009890024 0.0060031090
1664954726.25283 -86.229600 -16.480277 0.701993 -0.022123 0.001509 0.640650 0.767513 0.0000015314 0.0000003646 -0.0000126187 0.0000011300 -0.0000132334 0.0004160262 0.1464962758 -0.5646886481 -0.0002672674 3.0467365786 0.0009901317 0.0060057648
1664954726.35283 -86.215242 -16.387289 0.698001 -0.023229 0.000562 0.630011 0.776238 0.0000015448 0.0000003971 -0.0000123779 0.0000012380 -0.0000147207 0.0004160281 0.1452670421 -0.5613360867 -0.0002645491 3.0457449635 0.0009903933 0.0060091933
1664954726.45283 -86.196077 -16.292381 0.696087 -0.023092 0.001440 0.624400 0.780762 0.0000015990 0.0000003892 -0.0000127339 0.0000012141 -0.0000142840 0.0004161039 0.1439832922 -0.5577722093 -0.0002631327 3.0441218141 0.0009902334 0.0060136206
