# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1666059873.55125 15.132835 -27.723643 0.577853 -0.004651 -0.010795 0.062445 0.997979 0.0000026454 -0.0000001062 0.0000088272 0.0000022391 -0.0000043500 0.0004089507 0.3215374837 0.1668110481 0.0001298102 0.1083009047 0.0001870113 0.0036126896
1666059873.65124 15.304153 -27.707483 0.584693 -0.004093 -0.003259 0.060442 0.998158 0.0000024878 -0.0000000416 0.0000026205 0.0000022343 -0.0000035876 0.0004091330 0.3211737150 0.1685672572 0.0001288127 0.1104208778 0.0001884590 0.0036198354
1666059873.75124 15.450543 -27.686067 0.582919 -0.005030 -0.010149 0.061356 0.998052 0.0000026606 -0.0000001209 0.0000083865 0.0000022582 -0.0000047959 0.0004089484 0.3208013135 0.1700748691 0.0001291038 0.1122884728 0.0001904812 0.0036265673
1666059873.85124 15.608466 -27.666286 0.586755 -0.006265 -0.006913 0.059642 0.998176 0.0000025664 -0.0000000997 0.0000054451 0.0000022836 -0.0000055267 0.0004090251 0.3203837678 0.1716859498 0.0001284370 0.1143118497 0.0001921657 0.0036336022
1666059873.95124 15.764774 -27.650280 0.587288 -0.005372 -0.003962 0.060344 0.998155 0.0000025500 -0.0000000711 0.0000032532 0.0000022727 -0.0000046052 0.0004091078 0.3200644660 0.1732972949 0.0001262946 0.1163264948 0.0001947752 0.0036409410
1666059874.05124 15.920848 -27.635209 0.587575 -0.005506 -0.002356 0.058584 0.998265 0.0000025528 -0.0000000589 0.0000019124 0.0000022872 -0.0000046514 0.0004091230 0.3197750000 0.1749051976 0.0001237661 0.1183506876 0.0001980471 0.0036482740
1666059874.15124 16.073026 -27.617135 0.592706 -0.006420 -0.003048 0.060109 0.998166 0.0000025572 -0.0000000709 0.0000023540 0.0000023067 -0.0000054004 0.0004091108 0.3194206324 0.1764554391 0.0001223633 0.1203521290 0.0002008595 0.0036552597
1666059874.25124 16.224513 -27.602049 0.595343 -0.006356 -0.003998 0.059044 0.998227 0.0000025808 -0.0000001000 0.0000032130 0.0000023090 -0.0000054082 0.0004090946 0.3191228091 0.1780189153 0.0001214298 0.1223711750 0.0002034954 0.0036620059
1666059874.35124 16.376364 -27.589276 0.600791 -0.005282 -0.002833 0.057903 0.998304 0.0000025487 -0.0000000573 0.0000024077 0.0000022657 -0.0000044549 0.0004091148 0.3189089061 0.1796523271 0.0001212483 0.1244572657 0.0002066877 0.0036657866
1666059874.45123 16.525752 -27.572977 0.602068 -0.004988 -0.006643 0.059228 0.998210 0.0000026454 -0.0000001010 0.0000055309 0.0000022722 -0.0000045679 0.0004090598 0.3186186178 0.1811384092 0.0001212571 0.1264253695 0.0002089126 0.0036723422
1666059874.55123 16.683683 -27.551559 0.603834 -0.006718 -0.004929 0.057775 0.998295 0.0000026684 -0.0000001141 0.0000038876 0.0000023133 -0.0000057624 0.0004090819 0.3182216532 0.1827361198 0.0001204840 0.1285923837 0.0002113424 0.0036798855
1666059874.65123 16.836652 -27.536102 0.605949 -0.005988 -0.006828 0.058702 0.998234 0.0000027351 -0.0000001431 0.0000055515 0.0000023072 -0.0000052662 0.0004090728 0.3179187300 0.1842859753 0.0001206928 0.1306869171 0.0002128824 0.0036866178
1666059874.75123 16.992405 -27.524070 0.608125 -0.003736 -0.007086 0.058417 0.998260 0.0000027503 -0.0000001327 0.0000058981 0.0000022682 -0.0000034382 0.0004091026 0.3177178065 0.1859085357 0.0001203037 0.1328556786 0.0002151318 0.0036934244
1666059874.85123 17.142990 -27.507730 0.610508 -0.004083 -0.009456 0.058539 0.998232 0.0000028078 -0.0000001469 0.0000078087 0.0000022687 -0.0000037602 0.0004090355 0.3174012795 0.1874422075 0.0001200550 0.1349836954 0.0002175093 0.0037004785
1666059874.95123 17.295349 -27.486702 0.613167 -0.005895 -0.010432 0.058367 0.998223 0.0000028419 -0.0000001770 0.0000085797 0.0000023029 -0.0000051331 0.0004089909 0.3170374530 0.1889600229 0.0001193732 0.1371333404 0.0002203536 0.0037083763
1666059875.05123 17.448257 -27.472739 0.615699 -0.005682 -0.010748 0.058154 0.998234 0.0000029288 -0.0000001945 0.0000087883 0.0000023132 -0.0000052651 0.0004090042 0.3167158466 0.1905159742 0.0001184089 0.1393372639 0.0002231724 0.0037159760
1666059875.15123 17.607996 -27.456426 0.619577 -0.004955 -0.009796 0.058455 0.998230 0.0000027114 -0.0000001345 0.0000081686 0.0000022943 -0.0000045089 0.0004090285 0.3164888749 0.1921267673 0.0001184097 0.1415887877 0.0002262275 0.0037223061
1666059875.25123 17.767728 -27.439181 0.622074 -0.005581 -0.008885 0.057672 0.998280 0.0000027320 -0.0000001371 0.0000072927 0.0000023253 -0.0000050623 0.0004090693 0.3161260051 0.1937590230 0.0001177869 0.1439550421 0.0002288480 0.0037302042
1666059875.35123 17.925291 -27.420826 0.625458 -0.005810 -0.008369 0.058595 0.998230 0.0000027038 -0.0000001178 0.0000067701 0.0000022997 -0.0000052459 0.0004090586 0.3158155071 0.1953911185 0.0001191655 0.1463168387 0.0002292975 0.0037357181
1666059875.45123 18.081109 -27.404615 0.628419 -0.005716 -0.009418 0.058015 0.998255 0.0000028009 -0.0000001243 0.0000075729 0.0000023101 -0.0000053196 0.0004090478 0.3154868784 0.1969578507 0.0001195398 0.1486297693 0.0002312436 0.0037427113
1666059875.55123 18.232666 -27.387434 0.632085 -0.005411 -0.010820 0.058730 0.998201 0.0000027271 -0.0000001419 0.0000087369 0.0000022748 -0.0000048960 0.0004089817 0.3152165311 0.1985131908 0.0001197458 0.1509214191 0.0002333623 0.0037493963
1666059875.65123 18.388791 -27.371607 0.634527 -0.004345 -0.010845 0.058240 0.998234 0.0000027632 -0.0000001210 0.0000089177 0.0000022801 -0.0000041179 0.0004090074 0.3149441590 0.2000500673 0.0001193985 0.1532120521 0.0002363571 0.0037570467
1666059875.75123 18.542317 -27.355507 0.638435 -0.004730 -0.010183 0.058487 0.998225 0.0000027495 -0.0000001117 0.0000082857 0.0000022896 -0.0000043228 0.0004090301 0.3145965048 0.2015873621 0.0001188384 0.1555581843 0.0002387762 0.0037645528
1666059875.85123 18.686122 -27.337232 0.641252 -0.005952 -0.010656 0.059630 0.998146 0.0000027574 -0.0000001392 0.0000086702 0.0000023235 -0.0000054639 0.0004089964 0.3142725366 0.2030704411 0.0001182467 0.1578389708 0.0002410203 0.0037717806
1666059875.95123 18.834339 -27.323408 0.643976 -0.005555 -0.009518 0.060146 0.998129 0.0000027115 -0.0000001208 0.0000077152 0.0000023211 -0.0000051316 0.0004090545 0.3140176499 0.2045251207 0.0001171623 0.1600546859 0.0002433004 0.0037786892
1666059876.05123 18.970603 -27.309924 0.647384 -0.003878 -0.012166 0.061348 0.998035 0.0000027681 -0.0000000769 0.0000099616 0.0000022675 -0.0000038215 0.0004089387 0.3138218994 0.2059895017 0.0001168904 0.1622587540 0.0002456295 0.0037841597
1666059876.15123 19.117592 -27.294272 0.652097 -0.003314 -0.013252 0.063312 0.997900 0.0000028486 -0.0000000609 0.0000109494 0.0000022703 -0.0000034911 0.0004089090 0.3135247089 0.2073829253 0.0001174009 0.1644430863 0.0002472261 0.0037907568
1666059876.25123 19.266626 -27.271720 0.656389 -0.004754 -0.015261 0.065190 0.997745 0.0000029614 -0.0000000982 0.0000124433 0.0000023053 -0.0000047408 0.0004088286 0.3131242412 0.2088483783 0.0001181162 0.1668168800 0.0002488117 0.0037983317
1666059876.35123 19.424268 -27.250413 0.661157 -0.005435 -0.014764 0.066856 0.997639 0.0000029723 -0.0000000944 0.0000120359 0.0000023282 -0.0000052247 0.0004088742 0.3127056085 0.2103715296 0.0001193121 0.1693067232 0.0002500453 0.0038062465
1666059876.45123 19.585298 -27.234075 0.664144 -0.004102 -0.013125 0.068761 0.997538 0.0000028762 -0.0000000686 0.0000108315 0.0000022826 -0.0000041579 0.0004089926 0.3123770745 0.2119648604 0.0001205316 0.1718775666 0.0002509442 0.0038141049
1666059876.55123 19.735995 -27.209599 0.671341 -0.005866 -0.009217 0.074403 0.997168 0.0000027363 -0.0000000529 0.0000075156 0.0000023060 -0.0000053648 0.0004091451 0.3119811495 0.2134442586 0.0001206179 0.1743410737 0.0002518694 0.0038222926
1666059876.65124 19.854456 -27.193801 0.672410 -0.007446 -0.008448 0.082308 0.996543 0.0000026426 -0.0000000619 0.0000065953 0.0000023370 -0.0000068210 0.0004091212 0.3115306173 0.2146189180 0.0001211698 0.1763380355 0.0002516818 0.0038253541
1666059876.75124 19.947919 -27.169829 0.674006 -0.006852 -0.010165 0.090647 0.995808 0.0000027063 -0.0000000808 0.0000080827 0.0000023314 -0.0000065104 0.0004091186 0.3113384367 0.2156242067 0.0001178446 0.1778458045 0.0002532483 0.0038303032
1666059876.85124 20.035295 -27.147204 0.675997 -0.004978 -0.010130 0.098957 0.995028 0.0000027105 -0.0000000493 0.0000080146 0.0000022890 -0.0000049253 0.0004092197 0.3108293617 0.2164796936 0.0001135227 0.1791870313 0.0002540372 0.0038348074
1666059876.95124 20.133864 -27.130774 0.679458 -0.005179 -0.011641 0.109887 0.993862 0.0000026802 -0.0000001147 0.0000090612 0.0000022645 -0.0000051827 0.0004092113 0.3101081226 0.2172589091 0.0001097275 0.1805259324 0.0002541148 0.0038388116
1666059877.05124 20.230156 -27.100725 0.682748 -0.005834 -0.013953 0.118699 0.992815 0.0000027807 -0.0000001627 0.0000109873 0.0000022813 -0.0000062245 0.0004091266 0.3095956473 0.2182912461 0.0001067427 0.1822433212 0.0002549129 0.0038424101
1666059877.15124 20.350420 -27.062039 0.688154 -0.009614 -0.013743 0.129401 0.991451 0.0000027868 -0.0000002163 0.0000104382 0.0000024128 -0.0000094142 0.0004091184 0.3088147025 0.2191609413 0.0001088071 0.1839900059 0.0002523885 0.0038471421
1666059877.25124 20.473783 -27.030929 0.690245 -0.006874 -0.012005 0.140433 0.989994 0.0000027172 -0.0000001081 0.0000090946 0.0000022994 -0.0000071188 0.0004093198 0.3081244248 0.2203105991 0.0001120014 0.1861154141 0.0002493765 0.0038508070
1666059877.35124 20.606175 -26.993747 0.692609 -0.007911 -0.010756 0.151414 0.988380 0.0000026935 -0.0000000899 0.0000078635 0.0000023195 -0.0000077813 0.0004094193 0.3072802062 0.2213499892 0.0001153820 0.1882199626 0.0002494462 0.0038562581
1666059877.45124 20.733617 -26.956110 0.695116 -0.007038 -0.009800 0.165259 0.986176 0.0000026961 -0.0000000619 0.0000073536 0.0000022849 -0.0000070963 0.0004095350 0.3065229176 0.2224522391 0.0001194925 0.1902993677 0.0002494142 0.0038611503
1666059877.55124 20.859491 -26.918632 0.697818 -0.005769 -0.009091 0.177213 0.984114 0.0000027096 -0.0000000264 0.0000067434 0.0000022494 -0.0000060386 0.0004096658 0.3056565164 0.2234607797 0.0001220111 0.1923868444 0.0002510069 0.0038667779
1666059877.65125 20.983696 -26.877043 0.701225 -0.005817 -0.007348 0.189415 0.981852 0.0000027044 0.0000000140 0.0000049986 0.0000022503 -0.0000058222 0.0004098032 0.3047286266 0.2244207588 0.0001241199 0.1944719184 0.0002518679 0.0038722794
1666059877.75125 21.100694 -26.819448 0.702681 -0.009306 -0.011544 0.197021 0.980287 0.0000027813 -0.0000000982 0.0000079914 0.0000023797 -0.0000094697 0.0004096144 0.3036666228 0.2252576853 0.0001251885 0.1964126078 0.0002531816 0.0038775617
1666059877.85125 21.222608 -26.766086 0.705533 -0.008853 -0.012580 0.203166 0.979024 0.0000028489 -0.0000001090 0.0000087940 0.0000023725 -0.0000092878 0.0004096370 0.3024908890 0.2261018083 0.0001275109 0.1985413140 0.0002530381 0.0038833667
1666059877.95125 21.354147 -26.707358 0.705627 -0.008040 -0.010975 0.208539 0.977919 0.0000028225 -0.0000000663 0.0000076468 0.0000023282 -0.0000083656 0.0004097588 0.3013040109 0.2270354017 0.0001288793 0.2008373086 0.0002535231 0.0038893310
1666059878.05124 21.498572 -26.650672 0.708204 -0.006425 -0.008080 0.209836 0.977682 0.0000027688 -0.0000000036 0.0000055252 0.0000022552 -0.0000065540 0.0004099078 0.3000423539 0.2280466823 0.0001293840 0.2033477766 0.0002553177 0.0038962643
1666059878.15125 21.640495 -26.575847 0.710976 -0.010351 -0.007559 0.214356 0.976671 0.0000025735 -0.0000000615 0.0000044250 0.0000023489 -0.0000095757 0.0004098137 0.2985232406 0.2289253428 0.0001316321 0.2058025177 0.0002556325 0.0039018728
1666059878.25125 21.790942 -26.497959 0.713730 -0.014160 -0.002128 0.214762 0.976561 0.0000025318 0.0000000666 -0.0000006362 0.0000024682 -0.0000118193 0.0004097539 0.2969115037 0.2298419788 0.0001317097 0.2084404762 0.0002561529 0.0039100514
1666059878.35125 21.936385 -26.446072 0.716321 -0.006707 -0.002345 0.216006 0.976366 0.0000025343 0.0000000360 0.0000007691 0.0000022096 -0.0000058807 0.0004100098 0.2958371089 0.2309017187 0.0001307794 0.2109895790 0.0002582462 0.0039177029
1666059878.45125 22.066398 -26.387018 0.716153 -0.002891 -0.005651 0.215637 0.976453 0.0000025147 0.0000000078 0.0000043256 0.0000021423 -0.0000034451 0.0004099804 0.2947069983 0.2318356170 0.0001284442 0.2133760656 0.0002603736 0.0039230957
1666059878.55125 22.202380 -26.308417 0.714092 -0.009945 -0.002838 0.219389 0.975583 0.0000024765 0.0000000412 0.0000005786 0.0000023059 -0.0000086301 0.0004099007 0.2929151322 0.2324507957 0.0001263484 0.2157602906 0.0002611790 0.0039301231
1666059878.65125 22.337248 -26.244720 0.715742 -0.009892 -0.005106 0.220811 0.975253 0.0000025001 0.0000000021 0.0000024809 0.0000023274 -0.0000089352 0.0004098875 0.2916212170 0.2332979413 0.0001243815 0.2182114326 0.0002628289 0.0039364951
1666059878.75125 22.484841 -26.185932 0.716502 -0.005878 -0.001914 0.221696 0.975096 0.0000024933 0.0000000470 0.0000005993 0.0000021984 -0.0000051485 0.0004100351 0.2904319526 0.2343092757 0.0001207073 0.2209043736 0.0002661136 0.0039432373
1666059878.85125 22.629175 -26.122866 0.718747 -0.004826 0.000187 0.224282 0.974512 0.0000024353 0.0000000493 -0.0000008918 0.0000021600 -0.0000038629 0.0004100626 0.2890896855 0.2352234494 0.0001168900 0.2235688392 0.0002682607 0.0039481175
1666059878.95125 22.764802 -26.056016 0.716503 -0.004781 -0.003988 0.225419 0.974242 0.0000024346 0.0000000081 0.0000024650 0.0000021680 -0.0000047254 0.0004100188 0.2877660805 0.2360273829 0.0001129472 0.2260558549 0.0002706748 0.0039525971
1666059879.05125 22.911876 -25.987201 0.716415 -0.004486 -0.001275 0.225471 0.974239 0.0000024170 0.0000000324 0.0000002718 0.0000021547 -0.0000039182 0.0004100543 0.2864033013 0.2369206267 0.0001101272 0.2287783168 0.0002754117 0.0039598058
1666059879.15125 23.053522 -25.921379 0.716258 -0.003337 -0.002136 0.228805 0.973464 0.0000023984 0.0000000272 0.0000011879 0.0000021439 -0.0000031974 0.0004100750 0.2850450297 0.2377554947 0.0001073854 0.2314241543 0.0002781383 0.0039642731
1666059879.25125 23.191020 -25.848027 0.715063 -0.006827 0.000071 0.236059 0.971715 0.0000024031 0.0000000600 -0.0000012864 0.0000022017 -0.0000055406 0.0004100715 0.2835701508 0.2384839695 0.0001048308 0.2340073041 0.0002800243 0.0039700502
1666059879.35125 23.316846 -25.782941 0.714381 -0.006901 0.002641 0.244407 0.969645 0.0000024256 0.0000000870 -0.0000034040 0.0000021920 -0.0000050942 0.0004101071 0.2822894143 0.2391957518 0.0001012976 0.2364199937 0.0002806078 0.0039748193
1666059879.45126 23.422588 -25.730473 0.712613 -0.004882 0.000750 0.252284 0.967641 0.0000023962 0.0000000646 -0.0000015699 0.0000021643 -0.0000037619 0.0004101901 0.2812136934 0.2398489492 0.0000955252 0.2385293217 0.0002782309 0.0039764967
1666059879.55126 23.518847 -25.673049 0.711810 -0.004101 -0.001067 0.259922 0.965620 0.0000024047 0.0000000626 -0.0000000555 0.0000021686 -0.0000036199 0.0004102406 0.2800612021 0.2403372217 0.0000896310 0.2403252007 0.0002737388 0.0039786408
1666059879.65126 23.613995 -25.609071 0.710660 -0.005688 -0.001590 0.264784 0.964290 0.0000024042 0.0000000632 0.0000000582 0.0000021939 -0.0000050259 0.0004102334 0.2786875003 0.2407363182 0.0000844852 0.2421055466 0.0002664606 0.0039806914
1666059879.75126 23.716850 -25.542391 0.709302 -0.005220 -0.001726 0.271472 0.962431 0.0000023885 0.0000000478 0.0000002998 0.0000021602 -0.0000046083 0.0004102705 0.2773310063 0.2411829976 0.0000829174 0.2439519164 0.0002567278 0.0039814395
1666059879.85126 23.828629 -25.473485 0.709857 -0.005781 0.000437 0.281488 0.959547 0.0000024168 0.0000000740 -0.0000016237 0.0000021543 -0.0000044581 0.0004103285 0.2759216183 0.2415978716 0.0000825306 0.2459622199 0.0002517738 0.0039844899
1666059879.95125 23.925352 -25.413104 0.711842 -0.004303 -0.000777 0.288700 0.957410 0.0000024239 0.0000000556 -0.0000003777 0.0000021324 -0.0000036885 0.0004103920 0.2747115906 0.2420455328 0.0000827129 0.2478701326 0.0002468813 0.0039872902
1666059880.05126 24.018420 -25.349568 0.711003 -0.004851 -0.001750 0.292700 0.956190 0.0000024396 0.0000000446 0.0000002858 0.0000021432 -0.0000043240 0.0004104033 0.2733570180 0.2423272910 0.0000823965 0.2496268433 0.0002416425 0.0039898446
1666059880.15126 24.112784 -25.283030 0.712188 -0.004397 -0.004795 0.298333 0.954440 0.0000024741 -0.0000000023 0.0000028095 0.0000021332 -0.0000046631 0.0004104063 0.2720867891 0.2426390244 0.0000854556 0.2513306884 0.0002350581 0.0039913459
1666059880.25126 24.210988 -25.215613 0.709618 -0.005280 -0.004209 0.306861 0.951730 0.0000024812 0.0000000084 0.0000018902 0.0000021425 -0.0000052118 0.0004104652 0.2705879361 0.2429597128 0.0000849958 0.2533638667 0.0002328931 0.0039945472
1666059880.35126 24.316358 -25.134944 0.710368 -0.006156 -0.005646 0.313378 0.949592 0.0000025068 -0.0000000234 0.0000029219 0.0000021701 -0.0000062426 0.0004104760 0.2691095628 0.2432484602 0.0000852903 0.2553487511 0.0002333958 0.0039989630
1666059880.45126 24.428101 -25.052527 0.710267 -0.005745 -0.004792 0.321196 0.946983 0.0000025039 -0.0000000151 0.0000022922 0.0000021578 -0.0000059194 0.0004105463 0.2674607231 0.2435706674 0.0000867112 0.2575733718 0.0002341470 0.0040031304
1666059880.55127 24.544187 -24.974647 0.708088 -0.003523 -0.004754 0.327478 0.944840 0.0000025263 -0.0000000149 0.0000028684 0.0000021125 -0.0000041740 0.0004106163 0.2658326746 0.2438965351 0.0000892970 0.2598063410 0.0002356228 0.0040068177
1666059880.65127 24.664118 -24.889396 0.704546 -0.004583 -0.003932 0.333936 0.942576 0.0000025045 -0.0000000089 0.0000018111 0.0000021200 -0.0000048504 0.0004106523 0.2640739431 0.2441918420 0.0000920092 0.2621011394 0.0002394470 0.0040094863
1666059880.75127 24.774202 -24.790646 0.704721 -0.006300 -0.007056 0.338009 0.941095 0.0000025396 -0.0000000578 0.0000036160 0.0000021813 -0.0000068914 0.0004105992 0.2622821046 0.2444505016 0.0000907634 0.2644431181 0.0002455044 0.0040145430
1666059880.85127 24.894231 -24.686278 0.704536 -0.007674 -0.005192 0.344092 0.938890 0.0000025242 -0.0000000352 0.0000018294 0.0000022045 -0.0000074971 0.0004106398 0.2602699921 0.2446074933 0.0000921303 0.2668232227 0.0002501597 0.0040187813
1666059880.95127 25.014306 -24.588913 0.706552 -0.004962 -0.003604 0.348480 0.937296 0.0000025201 -0.0000000311 0.0000015861 0.0000021283 -0.0000049593 0.0004107420 0.2583371791 0.2448166117 0.0000934908 0.2692719830 0.0002534348 0.0040235418
1666059881.05127 25.135255 -24.492835 0.707614 -0.005092 -0.003243 0.353757 0.935318 0.0000024757 -0.0000000198 0.0000010224 0.0000021305 -0.0000050350 0.0004107717 0.2562896608 0.2449152035 0.0000960441 0.2716011647 0.0002530414 0.0040284246
1666059881.15127 25.250526 -24.387673 0.708327 -0.007662 -0.002610 0.356703 0.934183 0.0000024910 -0.0000000116 -0.0000002123 0.0000021900 -0.0000067574 0.0004107516 0.2543235089 0.2450272343 0.0000960111 0.2739804044 0.0002535225 0.0040333984
1666059881.25127 25.364186 -24.288262 0.709737 -0.007174 -0.002778 0.358040 0.933675 0.0000025124 -0.0000000278 0.0000001605 0.0000021879 -0.0000064577 0.0004107722 0.2524401620 0.2451280552 0.0000946824 0.2762892481 0.0002542269 0.0040373079
1666059881.35127 25.478176 -24.199473 0.711450 -0.003989 -0.003584 0.360407 0.932780 0.0000025103 -0.0000000616 0.0000016321 0.0000021331 -0.0000042337 0.0004108336 0.2506385482 0.2452726209 0.0000923584 0.2786443448 0.0002539864 0.0040412248
1666059881.45127 25.587872 -24.102941 0.713447 -0.003978 -0.006721 0.362595 0.931914 0.0000025836 -0.0000000965 0.0000040209 0.0000021676 -0.0000052220 0.0004107970 0.2488026576 0.2453296718 0.0000893189 0.2808939252 0.0002537580 0.0040454221
1666059881.55127 25.705111 -24.010233 0.713859 -0.006140 -0.006774 0.368330 0.929650 0.0000024203 -0.0000000788 0.0000033301 0.0000021883 -0.0000068710 0.0004107606 0.2467746148 0.2453259089 0.0000884469 0.2832386512 0.0002522361 0.0040461726
